,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
218,0.9921875,-0.0,-0.002652870668000466,-0.05164852668357809,0.001559879655198483,False,False,False
219,0.9921875,-0.0,,,,False,False,False
220,0.9921875,-0.0,0.00017101804864483902,-0.012253729110621243,0.00011051866543779534,False,False,False
221,0.9921875,-0.0,,,,False,False,False
222,0.9921875,-0.0,0.00014742319471301173,-0.0038465050605542956,-7.122492738053324e-06,False,False,False
223,0.9921875,-0.0,,,,False,False,False
224,0.9921875,-0.0,,,,False,False,False
225,0.9921875,-0.0,0.03932036996864195,-1.0,0.015883116774540008,False,False,False
226,0.9921875,1.0,,,,False,False,False
227,0.9921875,1.0,0.010647137291386926,-1.0,0.008333718094843522,False,False,False
228,0.9921875,1.0,0.0043097534000796555,-0.4196629137948687,0.004422020259984996,False,False,False
229,0.9921875,1.0,,,,False,False,False
230,0.9921875,1.0,0.006197295264493601,-0.5851144845672608,0.005610295896430457,False,False,False
231,0.9921875,1.0,,,,False,False,False
232,0.9921875,1.0,-0.012710722703565285,1.0,-0.012539243879325803,False,False,False
233,0.9921875,-0.0,,,,False,False,False
234,0.9921875,-0.0,,,,False,False,False
235,0.9921875,-0.0,-8.231701049490107e-05,1.0,-0.004608495990027946,False,False,False
236,0.9921875,-0.0,,,,False,False,False
237,0.9921875,-0.0,0.0010807789660934768,-1.0,0.010408246947607364,False,False,False
238,0.9921875,1.0,,,,False,False,False
239,0.9921875,1.0,,,,False,True,False
240,0.9921875,1.0,0.0003306056593705466,-1.0,0.011116969078835701,False,True,False
241,0.9921875,1.0,,,,False,True,False
242,0.9921875,1.0,0.004477836897020855,1.0,-0.01411171975146655,False,True,False
243,0.9921875,-0.0,,,,False,True,False
244,0.9921875,-0.0,,,,False,True,False
245,0.9921875,-0.0,0.00017450118744804708,1.0,-0.0011509761012764947,False,True,False
246,0.9921875,-0.0,,,,False,True,False
247,0.9921875,-0.0,-0.012444445671846481,-1.0,0.014896075830389944,False,True,False
248,0.9921875,1.0,,,,False,True,False
249,0.9921875,1.0,,,,False,False,False
