,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
417,0.9921875,-0.0,,,,False,False,
418,0.9921875,-0.0,-0.1416154891166067,0.5606698516784521,-0.007861651287711616,False,False,
419,0.9921875,-0.0,,,,False,False,
420,0.9921875,-0.0,1.0,1.0,-1.0,False,False,
421,0.9921875,-0.0,,,,False,False,
422,0.9921875,-0.0,0.25567235110326564,-1.0,-0.41850236034969057,False,False,
423,0.9921875,-0.109375,-0.307090327622864,-1.0,-1.0,False,False,
424,0.9921875,-0.9921875,,,,False,False,
425,0.9921875,-0.9921875,,,,False,False,
426,0.9921875,-0.9921875,-1.0,1.0,1.0,False,False,
427,0.9921875,-0.9921875,,,,False,False,
428,0.9921875,-0.9921875,,,,False,False,
429,0.9921875,-0.9921875,,,,False,False,
430,0.9921875,-0.9921875,,,,False,False,
431,0.9921875,-0.9921875,0.0028687828166548343,0.16695554513451383,-0.002255675582458663,False,False,
432,0.9921875,-0.9921875,,,,False,False,
433,0.9921875,-0.9921875,0.001171566304395006,0.0025805543017251276,-0.0021755584366478296,False,False,
434,0.9921875,-0.8203125,,,,False,False,
435,0.9921875,-0.8203125,-0.00011416542718939867,-0.7183822188145308,-0.0007697783915771298,False,False,
436,0.9921875,-0.71875,-0.010126341314820576,1.0,-0.006775508888084945,False,False,
437,0.9921875,-0.9921875,,,,False,False,
438,0.9921875,-0.9921875,-0.007353879039482976,0.8039814126229275,-0.005493242120127654,False,False,
439,0.9921875,-0.9921875,,,,False,False,
440,0.9921875,-0.9921875,-0.00888691203087611,0.5961639939422991,-0.004415806862140016,False,False,
441,0.9921875,-0.9921875,,,,False,False,
442,0.9921875,-0.9921875,0.03430069736443357,-1.0,0.005821322156052586,False,False,
443,0.9921875,-0.0,0.02244005315553609,-1.0,0.004242281868584186,False,False,
444,0.9921875,0.46875,,,,False,False,
445,0.9921875,0.46875,0.032276230519401684,-1.0,0.007005647457799314,False,False,
446,0.9921875,0.78125,,,,False,False,
447,0.9921875,0.78125,-0.01544756450559077,0.8989645344395821,0.0008037520452008362,False,False,
448,0.9921875,,,,,False,False,
449,0.9921875,-0.0,-0.006922872537373004,1.0,-0.005295584037903977,False,False,
450,0.9921875,-0.0,,,,False,False,
451,0.9921875,-0.0,-0.0031580801664036185,0.4794974430259085,-0.0010548413717906605,False,False,
452,0.9921875,-0.0,,,,False,False,
453,0.9921875,-0.0,-0.0009645009409273131,0.11104107117014927,-0.00019658942071793873,False,False,
454,0.9921875,-0.0,,,,False,False,
455,0.9921875,-0.0,-0.00037392596090498893,0.03959514667852367,-3.0197299543882332e-05,False,False,
456,0.9921875,-0.0,,,,False,False,
457,0.9921875,-0.0,-0.00012023559422583979,0.008714415017668342,5.136631617697968e-05,False,False,
